Date,Sentiment
2023-12-04,0.729733348
2023-12-05,0.7298403385000001
2023-12-06,0.729947329
2023-12-07,0.729966938
2023-12-08,0.729915023
2023-12-11,0.7299407124999999
2023-12-12,0.729966402
2023-12-13,0.7299081384999999
2023-12-14,0.729849875
2023-12-15,0.7297916115
2023-12-18,0.729733348
2023-12-19,0.7298305334999999
2023-12-20,0.729927719
2023-12-21,0.7299321637142857
2023-12-22,0.7299366084285714
2023-12-26,0.7299454978571428
2023-12-27,0.7299499425714285
2023-12-28,0.7299543872857143
2023-12-29,0.729958832
2024-01-02,0.730044186
2024-01-03,0.7137976585
2024-01-04,0.697551131
2024-01-05,0.7008037803
2024-01-08,0.7040564296
2024-01-09,0.7073090788999999
2024-01-10,0.7105617282
2024-01-11,0.7138143775
2024-01-12,0.7170670268
2024-01-16,0.7235723253999999
2024-01-17,0.7268249747
2024-01-18,0.730077624
2024-01-19,0.730136216
2024-01-22,0.7095627191292572
2024-01-23,0.6889892222585144
2024-01-24,0.6684157253877716
2024-01-25,0.6478422285170288
2024-01-26,0.627268731646286
2024-01-29,0.6066952347755432
2024-01-30,0.6479929884274801
2024-01-31,0.6892907420794169
2024-02-01,0.7305884957313538
2024-02-02,0.7305821776390076
2024-02-05,-0.7224300503730774
2024-02-06,0.7305736541748047
2024-02-07,0.0238223075866699
2024-02-08,-0.6829290390014648
2024-02-09,0.7125651240348816
2024-02-12,-0.7292313575744629
2024-02-13,0.7296732664108276
2024-02-14,0.2474855581919352
2024-02-15,-0.2347021500269571
2024-02-16,-0.7168898582458496
2024-02-20,0.0068468153476715
2024-02-21,0.368715152144432
2024-02-22,0.7305834889411926
2024-02-23,0.730598251024882
2024-02-26,0.7306130131085714
2024-02-27,0.7306277751922607
2024-02-28,0.7303696274757385
